run_id,etapa,mensagem,nivel,timestamp,targets_totais,targets_foco,arquivo,linhas,colunas,colunas_criticas_ausentes,nulos_total,treino,teste,dataset,predicoes,prospectivas,targets_treinados,cv_linhas,teste_linhas,setores,targets,linhas_metricas,modos,mapa,validos,total,empresas,simulacoes,falhas_total,ano_calibracao,ano_teste,calib,target,algoritmo,schema,modo,q_hat,cobertura,largura,cobertura_media,features,familias,resumo,artefatos
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_DRE_3.11_DFP,GradientBoosting,158.0,raw,11946541.089578738,0.9130434782608695,23893082.179157473,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_EBITDA_ITR_T1,GradientBoosting,153.0,raw,45287586.35026561,0.9157894736842105,90575172.70053123,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_EBITDA_ITR_T2,GradientBoosting,151.0,raw,45287586.34875347,0.8958333333333334,90575172.69750692,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_EBITDA_ITR_T3,GradientBoosting,154.0,raw,45287586.34097152,0.9166666666666666,90575172.68194304,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_EBITDA_DFP,GradientBoosting,155.0,raw,45287586.349602945,0.8840579710144928,90575172.69920592,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPA_1_ITR_T1,RandomForest,151.0,raw,181679732.73310432,0.9157894736842105,363359465.46620864,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPA_1_ITR_T2,GradientBoosting,151.0,raw,185785686.97474983,0.9166666666666666,371571373.94949967,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPA_1_ITR_T3,GradientBoosting,152.0,raw,190638155.90075153,0.9166666666666666,381276311.801503,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPA_1_DFP,GradientBoosting,150.0,raw,193615373.36670798,0.9130434782608695,387230746.73341614,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPA_1.01_ITR_T1,RandomForest,152.0,raw,67330822.7878824,0.9157894736842105,134661645.5757649,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPA_1.01_ITR_T2,RandomForest,153.0,raw,67338018.36210921,0.9166666666666666,134676036.7242184,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPA_1.01_ITR_T3,GradientBoosting,157.0,raw,67841451.31006366,0.9166666666666666,135682902.62012732,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPA_1.01_DFP,GradientBoosting,156.0,raw,62983328.696134746,0.9130434782608695,125966657.39226946,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2.01_ITR_T1,GradientBoosting,153.0,raw,59712385.840653054,0.9157894736842105,119424771.68130615,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:13:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2.01_ITR_T2,RandomForest,155.0,raw,59727307.83949507,0.9166666666666666,119454615.67899014,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2.01_ITR_T3,RandomForest,155.0,raw,59314540.696458556,0.9166666666666666,118629081.39291711,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2.01_DFP,GradientBoosting,154.0,raw,48863960.900371775,0.9130434782608695,97727921.80074354,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2.03_ITR_T1,RandomForest,155.0,raw,68668211.85451818,0.9157894736842105,137336423.70903632,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2.03_ITR_T2,GradientBoosting,154.0,raw,68796549.53683029,0.9166666666666666,137593099.07366058,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2.03_ITR_T3,GradientBoosting,153.0,raw,68927561.18276872,0.9166666666666666,137855122.36553743,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2.03_DFP,GradientBoosting,153.0,raw,69069786.0730691,0.9130434782608695,138139572.14613813,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2_ITR_T1,RandomForest,151.0,raw,181679732.73310432,0.9157894736842105,363359465.46620864,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2_ITR_T2,GradientBoosting,151.0,raw,185785686.97474983,0.9166666666666666,371571373.94949967,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2_ITR_T3,GradientBoosting,152.0,raw,190638155.90075153,0.9166666666666666,381276311.801503,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_BPP_2_DFP,GradientBoosting,150.0,raw,193615373.36670798,0.9130434782608695,387230746.73341614,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_DFC_MI_6.01_ITR_T1,GradientBoosting,153.0,raw,9746520.576851776,0.8736842105263158,19493041.15370354,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_DFC_MI_6.01_ITR_T2,GradientBoosting,156.0,raw,10342444.866669858,0.9166666666666666,20684889.733339716,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_DFC_MI_6.01_ITR_T3,GradientBoosting,156.0,raw,12792504.45090638,0.9583333333333334,25585008.90181276,,,,,
20260607_231312,Etapa 8b,intervalo conformal calculado,info,2026-06-07 23:14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TARGET_DFC_MI_6.01_DFP,GradientBoosting,154.0,raw,22951123.88912487,0.9130434782608695,45902247.77824974,,,,,
20260607_231312,Etapa 8b,conformal concluído,info,2026-06-07 23:14:02,,,,2124.0,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,0.911487758945386,,,,
20260607_231312,Etapa 9,feature importance consolidada,info,2026-06-07 23:14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,10.0,,
20260607_231312,Etapa 10,resíduos salvos,info,2026-06-07 23:14:03,,,,5607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,
20260607_231312,Etapa 11,figura salva: heatmap_smape_36targets.png,info,2026-06-07 23:14:03,,,outputs\figuras\heatmap_smape_36targets.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 11,figura salva: heatmap_smape_variaveis_dfp.png,info,2026-06-07 23:14:04,,,outputs\figuras\heatmap_smape_variaveis_dfp.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 11,figura salva: dist_zscore_setor.png,info,2026-06-07 23:14:04,,,outputs\figuras\dist_zscore_setor.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 11,figura salva: score_risco_setor.png,info,2026-06-07 23:14:04,,,outputs\figuras\score_risco_setor.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 11,figura salva: feature_importance_top25.png,info,2026-06-07 23:14:05,,,outputs\figuras\feature_importance_top25.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 11,figura salva: evolucao_zscore_todas.png,info,2026-06-07 23:14:05,,,outputs\figuras\evolucao_zscore_todas.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 11,figura salva: predito_vs_observado_foco.png,info,2026-06-07 23:14:05,,,outputs\figuras\predito_vs_observado_foco.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 11,figura salva: intervalos_mc_DRE_3_01.png,info,2026-06-07 23:14:06,,,outputs\figuras\intervalos_mc_DRE_3_01.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 11,figura salva: intervalos_mc_DRE_3_11.png,info,2026-06-07 23:14:06,,,outputs\figuras\intervalos_mc_DRE_3_11.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 11,figura salva: intervalos_mc_EBITDA.png,info,2026-06-07 23:14:06,,,outputs\figuras\intervalos_mc_EBITDA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 12,melhores modelos persistidos,info,2026-06-07 23:14:06,,,melhores_modelos_v4.pkl,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 12,zscore_por_empresa persistido,info,2026-06-07 23:14:06,,,zscore_por_empresa.pkl,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 12,score_risco_dataset persistido,info,2026-06-07 23:14:06,,,score_risco_dataset.parquet,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260607_231312,Etapa 12,pipeline concluído e artefatos persistidos,info,2026-06-07 23:14:06,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,18.0
